run_id,sweep_key,sweep_value,model_name,seed,n_samples,anomaly_ratio,label_noise,pr_auc,recall_anomaly,precision_anomaly,f1_anomaly,accuracy,tn,fp,fn,tp
n_samples_10000_seed_2_vqc_1,n_samples,10000,vqc_1,2,10000,0.05,0.05,0.49821787843764587,0.4,0.5607476635514018,0.4669260700389105,0.9543333333333334,2803,47,90,60
n_samples_10000_seed_4_vqc_4,n_samples,10000,vqc_4,4,10000,0.05,0.05,0.09579345214571953,0.25333333333333335,0.1288135593220339,0.1707865168539326,0.877,2593,257,112,38
n_samples_10000_seed_4_vqc_3,n_samples,10000,vqc_3,4,10000,0.05,0.05,0.7844452074615706,0.5733333333333334,0.945054945054945,0.7136929460580913,0.977,2845,5,64,86
n_samples_10000_seed_4_vqc_2,n_samples,10000,vqc_2,4,10000,0.05,0.05,0.27328820739324994,0.0,0.0,0.0,0.95,2850,0,150,0
n_samples_10000_seed_4_random_forest,n_samples,10000,random_forest,4,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_4_svm,n_samples,10000,svm,4,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_4_vqc_1,n_samples,10000,vqc_1,4,10000,0.05,0.05,0.46188143384076036,0.42,0.4701492537313433,0.44366197183098594,0.9473333333333334,2779,71,87,63
n_samples_10000_seed_3_vqc_4,n_samples,10000,vqc_4,3,10000,0.05,0.05,0.10966317066572244,0.24,0.14457831325301204,0.18045112781954886,0.891,2637,213,114,36
n_samples_10000_seed_3_vqc_3,n_samples,10000,vqc_3,3,10000,0.05,0.05,0.8539239083491048,0.48,1.0,0.6486486486486487,0.974,2850,0,78,72
n_samples_10000_seed_3_vqc_2,n_samples,10000,vqc_2,3,10000,0.05,0.05,0.1538632369358805,0.0,0.0,0.0,0.95,2850,0,150,0
n_samples_10000_seed_3_random_forest,n_samples,10000,random_forest,3,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_3_svm,n_samples,10000,svm,3,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_3_vqc_1,n_samples,10000,vqc_1,3,10000,0.05,0.05,0.5548336849590397,0.43333333333333335,0.6701030927835051,0.5263157894736842,0.961,2818,32,85,65
n_samples_10000_seed_1_vqc_4,n_samples,10000,vqc_4,1,10000,0.05,0.05,0.10973920436696123,0.18,0.11946902654867257,0.14361702127659576,0.8926666666666667,2651,199,123,27
n_samples_10000_seed_1_vqc_3,n_samples,10000,vqc_3,1,10000,0.05,0.05,0.7305330210719377,0.3933333333333333,0.9672131147540983,0.5592417061611374,0.969,2848,2,91,59
n_samples_10000_seed_1_vqc_2,n_samples,10000,vqc_2,1,10000,0.05,0.05,0.1448883279020202,0.0,0.0,0.0,0.95,2850,0,150,0
n_samples_10000_seed_1_random_forest,n_samples,10000,random_forest,1,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_1_svm,n_samples,10000,svm,1,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_1_vqc_1,n_samples,10000,vqc_1,1,10000,0.05,0.05,0.5572229899591024,0.4533333333333333,0.6238532110091743,0.525096525096525,0.959,2809,41,82,68
n_samples_10000_seed_0_vqc_4,n_samples,10000,vqc_4,0,10000,0.05,0.05,0.1164933492919867,0.21333333333333335,0.1245136186770428,0.15724815724815724,0.8856666666666667,2625,225,118,32
n_samples_10000_seed_0_vqc_3,n_samples,10000,vqc_3,0,10000,0.05,0.05,0.8107590406999752,0.5333333333333333,1.0,0.6956521739130435,0.9766666666666667,2850,0,70,80
n_samples_10000_seed_0_vqc_2,n_samples,10000,vqc_2,0,10000,0.05,0.05,0.1915405951982701,0.0,0.0,0.0,0.95,2850,0,150,0
n_samples_10000_seed_0_random_forest,n_samples,10000,random_forest,0,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_0_svm,n_samples,10000,svm,0,10000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,2850,0,0,150
n_samples_10000_seed_0_vqc_1,n_samples,10000,vqc_1,0,10000,0.05,0.05,0.5434455311061503,0.42,0.6774193548387096,0.5185185185185185,0.961,2820,30,87,63
n_samples_5000_seed_2_vqc_4,n_samples,5000,vqc_4,2,5000,0.05,0.05,0.1142928579249529,0.22666666666666666,0.11805555555555555,0.1552511415525114,0.8766666666666667,1298,127,58,17
n_samples_5000_seed_2_vqc_3,n_samples,5000,vqc_3,2,5000,0.05,0.05,0.8909798941915401,0.6266666666666667,0.9791666666666666,0.7642276422764228,0.9806666666666667,1424,1,28,47
n_samples_5000_seed_2_vqc_2,n_samples,5000,vqc_2,2,5000,0.05,0.05,0.3576385663295111,0.0,0.0,0.0,0.95,1425,0,75,0
n_samples_5000_seed_2_random_forest,n_samples,5000,random_forest,2,5000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_2_svm,n_samples,5000,svm,2,5000,0.05,0.05,0.9999999999999999,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_2_vqc_1,n_samples,5000,vqc_1,2,5000,0.05,0.05,0.6903925557569297,0.6133333333333333,0.7419354838709677,0.6715328467153284,0.97,1409,16,29,46
n_samples_5000_seed_4_vqc_4,n_samples,5000,vqc_4,4,5000,0.05,0.05,0.16950727678476382,0.26666666666666666,0.16260162601626016,0.20202020202020202,0.8946666666666667,1322,103,55,20
n_samples_5000_seed_4_vqc_3,n_samples,5000,vqc_3,4,5000,0.05,0.05,0.8030587277830671,0.6533333333333333,0.98,0.784,0.982,1424,1,26,49
n_samples_5000_seed_4_vqc_2,n_samples,5000,vqc_2,4,5000,0.05,0.05,0.156020216813939,0.0,0.0,0.0,0.95,1425,0,75,0
n_samples_5000_seed_4_random_forest,n_samples,5000,random_forest,4,5000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_4_svm,n_samples,5000,svm,4,5000,0.05,0.05,0.9999999999999999,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_4_vqc_1,n_samples,5000,vqc_1,4,5000,0.05,0.05,0.43113751224629476,0.3466666666666667,0.49056603773584906,0.40625,0.9493333333333334,1398,27,49,26
n_samples_5000_seed_3_vqc_4,n_samples,5000,vqc_4,3,5000,0.05,0.05,0.181555491578199,0.29333333333333333,0.18032786885245902,0.2233502538071066,0.898,1325,100,53,22
n_samples_5000_seed_3_vqc_3,n_samples,5000,vqc_3,3,5000,0.05,0.05,0.7319754864100407,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,1425,0,55,20
n_samples_5000_seed_3_vqc_2,n_samples,5000,vqc_2,3,5000,0.05,0.05,0.14706094402576372,0.0,0.0,0.0,0.95,1425,0,75,0
n_samples_5000_seed_3_random_forest,n_samples,5000,random_forest,3,5000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_3_svm,n_samples,5000,svm,3,5000,0.05,0.05,0.9999999999999999,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_3_vqc_1,n_samples,5000,vqc_1,3,5000,0.05,0.05,0.4567385204460395,0.32,0.5,0.3902439024390244,0.95,1401,24,51,24
n_samples_5000_seed_1_vqc_4,n_samples,5000,vqc_4,1,5000,0.05,0.05,0.1523235140443694,0.29333333333333333,0.2018348623853211,0.2391304347826087,0.9066666666666666,1338,87,53,22
n_samples_5000_seed_1_vqc_3,n_samples,5000,vqc_3,1,5000,0.05,0.05,0.7162259288112488,0.4533333333333333,0.9714285714285714,0.6181818181818182,0.972,1424,1,41,34
n_samples_5000_seed_1_vqc_2,n_samples,5000,vqc_2,1,5000,0.05,0.05,0.3405848914558252,0.0,0.0,0.0,0.95,1425,0,75,0
n_samples_5000_seed_1_random_forest,n_samples,5000,random_forest,1,5000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_1_svm,n_samples,5000,svm,1,5000,0.05,0.05,0.9999999999999999,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_1_vqc_1,n_samples,5000,vqc_1,1,5000,0.05,0.05,0.6577334607531903,0.56,0.5833333333333334,0.5714285714285714,0.958,1395,30,33,42
n_samples_5000_seed_0_vqc_4,n_samples,5000,vqc_4,0,5000,0.05,0.05,0.14388762441276862,0.25333333333333335,0.17757009345794392,0.2087912087912088,0.904,1337,88,56,19
n_samples_5000_seed_0_vqc_3,n_samples,5000,vqc_3,0,5000,0.05,0.05,0.8053178172771271,0.4533333333333333,0.9444444444444444,0.6126126126126126,0.9713333333333334,1423,2,41,34
n_samples_5000_seed_0_vqc_2,n_samples,5000,vqc_2,0,5000,0.05,0.05,0.139684005185132,0.0,0.0,0.0,0.95,1425,0,75,0
n_samples_5000_seed_0_random_forest,n_samples,5000,random_forest,0,5000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_0_svm,n_samples,5000,svm,0,5000,0.05,0.05,0.9999999999999999,1.0,1.0,1.0,1.0,1425,0,0,75
n_samples_5000_seed_0_vqc_1,n_samples,5000,vqc_1,0,5000,0.05,0.05,0.57649450883549,0.44,0.673469387755102,0.532258064516129,0.9613333333333334,1409,16,42,33
n_samples_1000_seed_2_vqc_4,n_samples,1000,vqc_4,2,1000,0.05,0.05,0.10586806107562494,0.13333333333333333,0.06896551724137931,0.09090909090909091,0.8666666666666667,258,27,13,2
n_samples_1000_seed_2_vqc_3,n_samples,1000,vqc_3,2,1000,0.05,0.05,0.9717948717948717,0.6666666666666666,1.0,0.8,0.9833333333333333,285,0,5,10
n_samples_1000_seed_2_vqc_2,n_samples,1000,vqc_2,2,1000,0.05,0.05,0.26115120334343395,0.0,0.0,0.0,0.95,285,0,15,0
n_samples_1000_seed_2_random_forest,n_samples,1000,random_forest,2,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_2_svm,n_samples,1000,svm,2,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_2_vqc_1,n_samples,1000,vqc_1,2,1000,0.05,0.05,0.33454600212779284,0.2,0.42857142857142855,0.2727272727272727,0.9466666666666667,281,4,12,3
n_samples_1000_seed_4_vqc_4,n_samples,1000,vqc_4,4,1000,0.05,0.05,0.1825235339454687,0.2,0.15789473684210525,0.17647058823529413,0.9066666666666666,269,16,12,3
n_samples_1000_seed_4_vqc_3,n_samples,1000,vqc_3,4,1000,0.05,0.05,0.8670064122633085,0.8,1.0,0.8888888888888888,0.99,285,0,3,12
n_samples_1000_seed_4_vqc_2,n_samples,1000,vqc_2,4,1000,0.05,0.05,0.10332497493304907,0.0,0.0,0.0,0.95,285,0,15,0
n_samples_1000_seed_4_random_forest,n_samples,1000,random_forest,4,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_4_svm,n_samples,1000,svm,4,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_4_vqc_1,n_samples,1000,vqc_1,4,1000,0.05,0.05,0.5706107452498792,0.5333333333333333,0.5,0.5161290322580645,0.95,277,8,7,8
n_samples_1000_seed_3_vqc_4,n_samples,1000,vqc_4,3,1000,0.05,0.05,0.15672996690263025,0.3333333333333333,0.18518518518518517,0.23809523809523808,0.8933333333333333,263,22,10,5
n_samples_1000_seed_3_vqc_3,n_samples,1000,vqc_3,3,1000,0.05,0.05,0.6372603061112111,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,285,0,11,4
n_samples_1000_seed_3_vqc_2,n_samples,1000,vqc_2,3,1000,0.05,0.05,0.3686536079647054,0.0,0.0,0.0,0.95,285,0,15,0
n_samples_1000_seed_3_random_forest,n_samples,1000,random_forest,3,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_3_svm,n_samples,1000,svm,3,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_3_vqc_1,n_samples,1000,vqc_1,3,1000,0.05,0.05,0.22674967039774144,0.2,0.25,0.2222222222222222,0.93,276,9,12,3
n_samples_1000_seed_1_vqc_4,n_samples,1000,vqc_4,1,1000,0.05,0.05,0.17907722897203426,0.26666666666666666,0.11428571428571428,0.16,0.86,254,31,11,4
n_samples_1000_seed_1_vqc_3,n_samples,1000,vqc_3,1,1000,0.05,0.05,0.8428635561968895,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
n_samples_1000_seed_1_vqc_2,n_samples,1000,vqc_2,1,1000,0.05,0.05,0.2528140935268847,0.0,0.0,0.0,0.95,285,0,15,0
n_samples_1000_seed_1_random_forest,n_samples,1000,random_forest,1,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_1_svm,n_samples,1000,svm,1,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_1_vqc_1,n_samples,1000,vqc_1,1,1000,0.05,0.05,0.5977017948920024,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.9533333333333334,278,7,7,8
n_samples_1000_seed_0_vqc_4,n_samples,1000,vqc_4,0,1000,0.05,0.05,0.07626917649861972,0.13333333333333333,0.09090909090909091,0.10810810810810811,0.89,265,20,13,2
n_samples_1000_seed_0_vqc_3,n_samples,1000,vqc_3,0,1000,0.05,0.05,0.8081998114882839,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
n_samples_1000_seed_0_vqc_2,n_samples,1000,vqc_2,0,1000,0.05,0.05,0.08571010535410217,0.0,0.0,0.0,0.95,285,0,15,0
n_samples_1000_seed_0_random_forest,n_samples,1000,random_forest,0,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_0_svm,n_samples,1000,svm,0,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
n_samples_1000_seed_0_vqc_1,n_samples,1000,vqc_1,0,1000,0.05,0.05,0.49944822596275307,0.3333333333333333,0.4166666666666667,0.37037037037037035,0.9433333333333334,278,7,10,5
label_noise_0.05_seed_2_vqc_4,label_noise,0.05,vqc_4,2,1000,0.05,0.05,0.08461378357442755,0.2,0.10344827586206896,0.13636363636363635,0.8733333333333333,259,26,12,3
label_noise_0.05_seed_2_vqc_3,label_noise,0.05,vqc_3,2,1000,0.05,0.05,0.9690476190476189,0.6666666666666666,1.0,0.8,0.9833333333333333,285,0,5,10
label_noise_0.05_seed_2_vqc_2,label_noise,0.05,vqc_2,2,1000,0.05,0.05,0.1756899126980275,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.05_seed_2_random_forest,label_noise,0.05,random_forest,2,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_2_svm,label_noise,0.05,svm,2,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_2_vqc_1,label_noise,0.05,vqc_1,2,1000,0.05,0.05,0.3310649991760734,0.2,0.375,0.2608695652173913,0.9433333333333334,280,5,12,3
label_noise_0.05_seed_4_vqc_4,label_noise,0.05,vqc_4,4,1000,0.05,0.05,0.21541255155333208,0.2,0.13043478260869565,0.15789473684210525,0.8933333333333333,265,20,12,3
label_noise_0.05_seed_4_vqc_3,label_noise,0.05,vqc_3,4,1000,0.05,0.05,0.867202206401555,0.8,1.0,0.8888888888888888,0.99,285,0,3,12
label_noise_0.05_seed_4_vqc_2,label_noise,0.05,vqc_2,4,1000,0.05,0.05,0.19092472033767927,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.05_seed_4_random_forest,label_noise,0.05,random_forest,4,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_4_svm,label_noise,0.05,svm,4,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_4_vqc_1,label_noise,0.05,vqc_1,4,1000,0.05,0.05,0.54750427231593,0.6,0.5,0.5454545454545454,0.95,276,9,6,9
label_noise_0.05_seed_3_vqc_4,label_noise,0.05,vqc_4,3,1000,0.05,0.05,0.2014511032156123,0.3333333333333333,0.16129032258064516,0.21739130434782608,0.88,259,26,10,5
label_noise_0.05_seed_3_vqc_3,label_noise,0.05,vqc_3,3,1000,0.05,0.05,0.6378391395330341,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,285,0,11,4
label_noise_0.05_seed_3_vqc_2,label_noise,0.05,vqc_2,3,1000,0.05,0.05,0.18488216454393333,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.05_seed_3_random_forest,label_noise,0.05,random_forest,3,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_3_svm,label_noise,0.05,svm,3,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_3_vqc_1,label_noise,0.05,vqc_1,3,1000,0.05,0.05,0.26476086900972146,0.26666666666666666,0.2857142857142857,0.27586206896551724,0.93,275,10,11,4
label_noise_0.05_seed_1_vqc_4,label_noise,0.05,vqc_4,1,1000,0.05,0.05,0.1793483528245948,0.4666666666666667,0.1891891891891892,0.2692307692307692,0.8733333333333333,255,30,8,7
label_noise_0.05_seed_1_vqc_3,label_noise,0.05,vqc_3,1,1000,0.05,0.05,0.8512693532983387,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
label_noise_0.05_seed_1_vqc_2,label_noise,0.05,vqc_2,1,1000,0.05,0.05,0.15202555701169948,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.05_seed_1_random_forest,label_noise,0.05,random_forest,1,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_1_svm,label_noise,0.05,svm,1,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_1_vqc_1,label_noise,0.05,vqc_1,1,1000,0.05,0.05,0.5388514724291121,0.5333333333333333,0.5,0.5161290322580645,0.95,277,8,7,8
label_noise_0.05_seed_0_vqc_4,label_noise,0.05,vqc_4,0,1000,0.05,0.05,0.07733878255924605,0.13333333333333333,0.09523809523809523,0.1111111111111111,0.8933333333333333,266,19,13,2
label_noise_0.05_seed_0_vqc_3,label_noise,0.05,vqc_3,0,1000,0.05,0.05,0.8171784737002128,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
label_noise_0.05_seed_0_vqc_2,label_noise,0.05,vqc_2,0,1000,0.05,0.05,0.27093046182384745,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.05_seed_0_random_forest,label_noise,0.05,random_forest,0,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_0_svm,label_noise,0.05,svm,0,1000,0.05,0.05,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.05_seed_0_vqc_1,label_noise,0.05,vqc_1,0,1000,0.05,0.05,0.45205931948397404,0.3333333333333333,0.35714285714285715,0.3448275862068966,0.9366666666666666,276,9,10,5
label_noise_0.0_seed_2_vqc_4,label_noise,0.0,vqc_4,2,1000,0.05,0.0,0.09213762815649242,0.2,0.0967741935483871,0.13043478260869565,0.8666666666666667,257,28,12,3
label_noise_0.0_seed_2_vqc_3,label_noise,0.0,vqc_3,2,1000,0.05,0.0,0.9768115942028985,0.6666666666666666,1.0,0.8,0.9833333333333333,285,0,5,10
label_noise_0.0_seed_2_vqc_2,label_noise,0.0,vqc_2,2,1000,0.05,0.0,0.3917333144231767,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_2_random_forest,label_noise,0.0,random_forest,2,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_2_svm,label_noise,0.0,svm,2,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_2_vqc_1,label_noise,0.0,vqc_1,2,1000,0.05,0.0,0.3423285511619796,0.2,0.42857142857142855,0.2727272727272727,0.9466666666666667,281,4,12,3
label_noise_0.0_seed_4_vqc_4,label_noise,0.0,vqc_4,4,1000,0.05,0.0,0.21596526657900963,0.2,0.15789473684210525,0.17647058823529413,0.9066666666666666,269,16,12,3
label_noise_0.0_seed_4_vqc_3,label_noise,0.0,vqc_3,4,1000,0.05,0.0,0.8708087100692734,0.8,1.0,0.8888888888888888,0.99,285,0,3,12
label_noise_0.0_seed_4_vqc_2,label_noise,0.0,vqc_2,4,1000,0.05,0.0,0.3575384918115679,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_4_random_forest,label_noise,0.0,random_forest,4,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_4_svm,label_noise,0.0,svm,4,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_4_vqc_1,label_noise,0.0,vqc_1,4,1000,0.05,0.0,0.44620020625334,0.4666666666666667,0.3684210526315789,0.4117647058823529,0.9333333333333333,273,12,8,7
label_noise_0.0_seed_3_vqc_4,label_noise,0.0,vqc_4,3,1000,0.05,0.0,0.10268447722599923,0.2,0.14285714285714285,0.16666666666666666,0.9,267,18,12,3
label_noise_0.0_seed_3_vqc_3,label_noise,0.0,vqc_3,3,1000,0.05,0.0,0.645886218121649,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,285,0,11,4
label_noise_0.0_seed_3_vqc_2,label_noise,0.0,vqc_2,3,1000,0.05,0.0,0.36741040790315693,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_3_random_forest,label_noise,0.0,random_forest,3,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_3_svm,label_noise,0.0,svm,3,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_3_vqc_1,label_noise,0.0,vqc_1,3,1000,0.05,0.0,0.3125475276599292,0.26666666666666666,0.36363636363636365,0.3076923076923077,0.94,278,7,11,4
label_noise_0.0_seed_1_vqc_4,label_noise,0.0,vqc_4,1,1000,0.05,0.0,0.20390568992222663,0.4666666666666667,0.19444444444444445,0.27450980392156865,0.8766666666666667,256,29,8,7
label_noise_0.0_seed_1_vqc_3,label_noise,0.0,vqc_3,1,1000,0.05,0.0,0.8458159778039748,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
label_noise_0.0_seed_1_vqc_2,label_noise,0.0,vqc_2,1,1000,0.05,0.0,0.48863151812270156,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_1_random_forest,label_noise,0.0,random_forest,1,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_1_svm,label_noise,0.0,svm,1,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_1_vqc_1,label_noise,0.0,vqc_1,1,1000,0.05,0.0,0.5433368520145804,0.5333333333333333,0.5714285714285714,0.5517241379310345,0.9566666666666667,279,6,7,8
label_noise_0.0_seed_0_vqc_4,label_noise,0.0,vqc_4,0,1000,0.05,0.0,0.07697130575285303,0.13333333333333333,0.08695652173913043,0.10526315789473684,0.8866666666666667,264,21,13,2
label_noise_0.0_seed_0_vqc_3,label_noise,0.0,vqc_3,0,1000,0.05,0.0,0.817631696796851,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
label_noise_0.0_seed_0_vqc_2,label_noise,0.0,vqc_2,0,1000,0.05,0.0,0.4076586348935257,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.0_seed_0_random_forest,label_noise,0.0,random_forest,0,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_0_svm,label_noise,0.0,svm,0,1000,0.05,0.0,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.0_seed_0_vqc_1,label_noise,0.0,vqc_1,0,1000,0.05,0.0,0.4490698084657713,0.4,0.4,0.4,0.94,276,9,9,6
label_noise_0.1_seed_2_vqc_4,label_noise,0.1,vqc_4,2,1000,0.05,0.1,0.0892434217341829,0.2,0.1,0.13333333333333333,0.87,258,27,12,3
label_noise_0.1_seed_2_vqc_3,label_noise,0.1,vqc_3,2,1000,0.05,0.1,0.9733333333333333,0.6666666666666666,1.0,0.8,0.9833333333333333,285,0,5,10
label_noise_0.1_seed_2_vqc_2,label_noise,0.1,vqc_2,2,1000,0.05,0.1,0.294533812482371,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.1_seed_2_random_forest,label_noise,0.1,random_forest,2,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_2_svm,label_noise,0.1,svm,2,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_2_vqc_1,label_noise,0.1,vqc_1,2,1000,0.05,0.1,0.3446352700375228,0.2,0.42857142857142855,0.2727272727272727,0.9466666666666667,281,4,12,3
label_noise_0.1_seed_4_vqc_4,label_noise,0.1,vqc_4,4,1000,0.05,0.1,0.20618342951546484,0.2,0.14285714285714285,0.16666666666666666,0.9,267,18,12,3
label_noise_0.1_seed_4_vqc_3,label_noise,0.1,vqc_3,4,1000,0.05,0.1,0.8688854658066172,0.8,1.0,0.8888888888888888,0.99,285,0,3,12
label_noise_0.1_seed_4_vqc_2,label_noise,0.1,vqc_2,4,1000,0.05,0.1,0.08369813196039758,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.1_seed_4_random_forest,label_noise,0.1,random_forest,4,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_4_svm,label_noise,0.1,svm,4,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_4_vqc_1,label_noise,0.1,vqc_1,4,1000,0.05,0.1,0.6457467553012041,0.5333333333333333,0.4444444444444444,0.48484848484848486,0.9433333333333334,275,10,7,8
label_noise_0.1_seed_3_vqc_4,label_noise,0.1,vqc_4,3,1000,0.05,0.1,0.11442209459078749,0.13333333333333333,0.1111111111111111,0.12121212121212122,0.9033333333333333,269,16,13,2
label_noise_0.1_seed_3_vqc_3,label_noise,0.1,vqc_3,3,1000,0.05,0.1,0.6413282192111032,0.26666666666666666,1.0,0.42105263157894735,0.9633333333333334,285,0,11,4
label_noise_0.1_seed_3_vqc_2,label_noise,0.1,vqc_2,3,1000,0.05,0.1,0.23314286777818158,0.0,0.0,0.0,0.95,285,0,15,0
label_noise_0.1_seed_3_random_forest,label_noise,0.1,random_forest,3,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_3_svm,label_noise,0.1,svm,3,1000,0.05,0.1,1.0,1.0,1.0,1.0,1.0,285,0,0,15
label_noise_0.1_seed_3_vqc_1,label_noise,0.1,vqc_1,3,1000,0.05,0.1,0.26562869678979195,0.2,0.3,0.24,0.9366666666666666,278,7,12,3
label_noise_0.1_seed_1_vqc_4,label_noise,0.1,vqc_4,1,1000,0.05,0.1,0.1780765932972143,0.4,0.2,0.26666666666666666,0.89,261,24,9,6
label_noise_0.1_seed_1_vqc_3,label_noise,0.1,vqc_3,1,1000,0.05,0.1,0.8515152591014659,0.3333333333333333,1.0,0.5,0.9666666666666667,285,0,10,5
